num_trans__amount,num_trans__duration,num_trans__payments,num_trans__DID,num_trans__Average_order_amount,num_trans__Average_trans_amount,num_trans__Average_trans_balance,num_trans__No_transaction,num_trans__No_inhabitants,num_trans__Average_salary,num_trans__Average_unemployment_rate,num_trans__Average_crime_rate,num_trans__Owner_age,cat_trans__Card_type_No,cat_trans__Card_type_classic,cat_trans__Card_type_gold,cat_trans__Card_type_junior,cat_trans__gender_female,cat_trans__gender_male,remainder__Same_district,remainder__Default
0.15604260548955345,0.0,0.8046012908598793,0.005042016806722699,0.7350023798191337,0.48112993222397543,0.5176799325943197,0.5654952076677316,0.044737602957323264,0.34755134281200606,0.39513108614232206,0.25486531887410063,0.6706896551724137,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.3748873412535846,0.5,0.6178430147824278,0.7008403361344537,0.5642265587815326,0.7032946344497563,0.8457096112333568,0.6006389776357828,0.007307259416314153,0.1850598059128865,0.43695380774032455,0.19931795687894543,0.09827586206896549,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.19784924211388774,0.5,0.31792629606495937,0.6621848739495799,0.28362684435982866,0.2649920222997881,0.44772347556988645,0.610223642172524,1.0,1.0,0.0,1.0,0.7603448275862068,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.004567800081933634,0.25,0.0015615240474703349,0.44537815126050423,0.16197049024274154,0.252530052815718,0.5536841119807787,0.7603833865814696,0.031092853479639138,0.21439855563078325,0.21847690387016228,0.10672164339486839,0.37241379310344824,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.11898811962310529,0.0,0.6162814907349574,0.6621848739495799,0.919148024750119,0.5025775858552588,0.5601284311272939,0.7635782747603834,0.03837601924738325,0.11600090273076047,0.2328339575530587,0.32315027129566226,0.7448275862068965,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.14348627611634576,1.0,0.12283989173433273,0.48739495798319327,0.3760590195145169,0.11158752803272885,0.40887464801978823,0.7763578274760383,0.0909741750506827,0.18032046941999536,0.552434456928839,0.14509001294430574,0.22241379310344822,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.289778779188857,0.25,0.7263168852800334,0.10252100840336137,0.663426939552594,0.4802206908841367,0.5278440559934646,0.6533546325878594,0.06865140965053883,0.19882645001128418,0.16729088639200998,0.4514348870884653,0.653448275862069,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.07175337976239246,0.0,0.3762231938371851,0.23025210084033615,0.8507948595906711,0.6580592736834427,0.6610017357074354,0.6725239616613419,0.1327542826460333,0.341683592868427,0.19912609238451937,0.12029279186747516,0.46379310344827585,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.09956984842277755,0.75,0.10566312721215908,0.5042016806722689,0.10026971283515786,0.013066294031302675,0.14365776559440185,0.6389776357827476,0.09213411213184045,0.37079665989618604,0.5599250936329587,0.3617182242297962,0.506896551724138,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.2550798852929127,0.75,0.30324797001873827,0.12436974789915967,0.2765064255116611,0.6427657327634383,0.7241411264601622,0.6789137380191693,0.023988669101272488,0.19363574813811768,0.3408239700374532,0.1787311507052331,0.22413793103448276,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.24590331831216714,0.75,0.29158859046429314,0.319327731092437,0.3273774393146121,0.2623948033100239,0.42035248781515744,0.6357827476038339,0.028237756124089172,0.34123222748815163,0.019975031210986274,0.5095178662126381,0.23965517241379308,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.011532158951249488,0.25,0.01925879658546742,0.715966386554622,0.195430747263208,0.23407236271480153,0.38612093715985607,0.8482428115015974,1.0,1.0,0.0,1.0,0.8793103448275863,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.19956984842277756,0.25,0.4970851551113887,0.6453781512605044,0.4537839124226559,0.56972767892606,0.8302502632194808,0.7188498402555911,0.0982857369042415,0.1428571428571428,0.22409488139825218,0.15021695736398444,0.32931034482758614,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.5047111839410078,1.0,0.49000624609618987,0.3394957983193278,0.27794383626844366,0.3755970067239697,0.584402091103365,0.8817891373801917,0.07339699793138817,0.27239900699616326,0.801498127340824,0.6328533046524263,0.6327586206896552,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.2767308480131094,1.0,0.25827607745159276,0.3915966386554622,0.23539267015706808,0.5866000531759349,0.6808603877754763,0.6214057507987221,0.08851576240908951,0.09794628751974721,0.15168539325842695,0.07363748705506518,0.2206896551724138,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.13299877099549365,0.0,0.6874869872996044,0.6386554621848739,0.3697168015230843,0.4695723837506241,0.6932017690830421,0.8945686900958466,0.058359979761335196,0.07470097043556745,0.4500624219725343,0.06335524927748487,0.18620689655172412,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.12623924621056945,0.0,0.6531334582552571,0.2873949579831933,0.2915437093447565,0.10533335574375609,0.33378764311466946,0.7188498402555911,1.0,1.0,0.0,1.0,0.4862068965517241,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.42369930356411306,1.0,0.4076618779929211,0.2571428571428572,0.3719657306044741,0.44684374581598735,0.5579502026890395,0.549520766773163,0.1600738986621141,0.4023922365154591,0.5049937578027466,0.1679780724237913,0.6275862068965518,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.346763621466612,0.75,0.419737663960025,0.5663865546218487,0.38303664921465974,0.4317597937089334,0.5348565720680346,0.5702875399361023,0.29665218753119266,0.4032949672760098,0.17727840199750314,0.5413459130514846,0.6086206896551724,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.14143793527242934,0.25,0.3493649802206954,0.036974789915966394,0.13777820085673487,0.1889422808113,0.33046032161376376,0.9999999999999999,0.009551410683123776,0.11013315278718117,0.3314606741573034,0.281772258478637,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.1760958623514953,0.5,0.2810743285446596,0.25882352941176473,0.33871965730604475,0.5401379055277948,0.7207291164493139,0.707667731629393,1.0,1.0,0.0,1.0,0.3551724137931034,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.24641540352314625,1.0,0.22746200291484486,0.3680672268907564,0.5054402665397429,0.22648943571553254,0.39031679773169065,0.6038338658146964,0.05402570448107444,0.032498307379823954,0.36392009987515606,0.1052532795406329,0.3655172413793103,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.21560835723064317,0.5,0.3480116593795544,0.5428571428571429,0.49190861494526417,0.31591435350242536,0.4573649006646463,0.6565495207667732,1.0,1.0,0.0,1.0,0.5551724137931034,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.3205038918476034,0.5,0.5257130959816781,0.6487394957983195,0.47991432651118515,0.5182595553547382,0.8336007972765733,0.610223642172524,0.058359979761335196,0.07470097043556745,0.4500624219725343,0.06335524927748487,0.19655172413793104,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
0.5039328144203196,0.5,0.836456381428274,0.44033613445378156,0.7641123274631129,0.28812048014443786,0.39285005935415357,0.5846645367412141,0.02106215128746132,0.10178289325208745,0.07615480649188514,0.020569239139484607,0.3448275862068966,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5020278574354773,0.5,0.8332292317301687,0.5327731092436976,0.4312803426939552,0.3976271067156713,0.3881092615222114,0.6741214057507987,0.054411202858195104,0.0,0.7240948813982522,0.24326315023845219,0.29137931034482756,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.141396968455551,0.0,0.7301686445971268,0.6285714285714286,0.5568300809138506,0.16431152668457594,0.16600547798345155,0.5159744408945687,0.05355415735906076,0.2622432859399684,0.33083645443196,0.4416326659246042,0.41034482758620694,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.1205858254813601,0.25,0.2963772642098688,0.15798319327731092,0.27028081865778203,0.4550718791091101,0.43752250006789917,0.6453674121405751,0.29665218753119266,0.4032949672760098,0.17727840199750314,0.5413459130514846,0.44482758620689655,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.31462515362556326,1.0,0.2967936706225276,0.5226890756302522,0.19504997620180867,0.18143908111218887,0.5996723008241611,0.8482428115015974,0.10305111639641623,0.32227488151658745,0.1622971285892634,0.33244239863766306,0.5603448275862069,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4566775911511675,1.0,0.4411825942119509,0.38823529411764707,0.46763445978105667,0.5036194427323779,0.6284573447764175,0.6773162939297125,0.04239019319664203,0.45452493793726,0.023720349563046195,0.47436127426415514,0.8517241379310345,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.19125358459647684,0.25,0.4759525296689569,0.05882352941176472,0.4344407425035698,0.48872254400800613,0.7795891665948286,0.5766773162939297,0.11604963979995386,0.43669600541638465,0.15043695380774033,0.34800454151881915,0.9224137931034482,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0.5436501433838591,0.75,0.6698938163647721,0.5260504201680674,0.4342075202284627,0.4633099331066732,0.5790583942270989,0.6453674121405751,1.0,1.0,0.0,1.0,0.8327586206896551,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
0.28818107333060217,0.25,0.7222569227566105,0.47226890756302525,0.6596858638743456,0.7781260723879636,0.7908512695766303,0.646964856230032,0.0909741750506827,0.18032046941999536,0.552434456928839,0.14509001294430574,0.4948275862068965,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.11907005325686196,0.5,0.18446804080782847,0.4991596638655463,0.363445978105664,0.3108658678279869,0.4544084948425754,0.5814696485623003,0.030199667507649727,0.06319115323854652,0.2777777777777778,0.1973147827736536,0.31551724137931036,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0.05661614092585006,0.0,0.2992921090984801,0.11596638655462188,0.38943360304616853,0.22053899859658727,0.4488264463341721,0.8977635782747604,1.0,1.0,0.0,1.0,0.3172413793103448,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.016468660385088076,0.0,0.0952529668956902,0.4991596638655463,0.11838172298905282,0.11809124177561846,0.5230245791056534,0.9392971246006391,0.0982857369042415,0.1428571428571428,0.22409488139825218,0.15021695736398444,0.6586206896551724,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
0.12863580499795166,0.0,0.6653133458255258,0.36470588235294116,0.6076154212279867,0.6649030667405,0.6909925598571326,0.597444089456869,0.028237756124089172,0.34123222748815163,0.019975031210986274,0.5095178662126381,0.09827586206896549,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.15176157312576813,0.5,0.23985009369144283,0.09075630252100841,0.6048167539267016,0.2653828792365018,0.37602821614617205,0.6246006389776358,0.03759641761865261,0.04017151884450465,0.47378277153558057,0.04393787153633677,0.6120689655172413,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.1240270380991397,0.0,0.6418904851134708,0.38823529411764707,0.5861684911946692,0.6646083368521635,0.7696474313719397,0.5654952076677316,0.05402570448107444,0.032498307379823954,0.36392009987515606,0.1052532795406329,0.27586206896551724,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.43486276116345757,1.0,0.41900895273787214,0.08907563025210086,0.7671965730604474,0.3898021457939358,0.43544896938606426,0.6261980830670927,0.1600738986621141,0.4023922365154591,0.5049937578027466,0.1679780724237913,0.02413793103448275,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.14061859893486275,0.25,0.3472829481574016,0.3680672268907564,0.3167539267015707,0.4179650759983477,0.618173644475191,0.5575079872204473,0.03702763541490983,0.19295870006770466,0.9107365792759051,0.2767832869610422,0.3793103448275862,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0.15815239655878738,0.0,0.8153237559858423,0.334453781512605,0.6233856893542759,0.6258305552248334,0.7214298301430732,0.7955271565495208,0.023943063266479193,0.09862333559016023,0.34769038701622973,0.11676211085101851,0.25172413793103443,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.14717328963539533,0.25,0.3639392046637518,0.21680672268907564,0.6403998096144693,0.3552061448378694,0.3613855381825794,0.5846645367412141,0.0663212096388362,0.5271947641615888,0.9999999999999999,0.4144185683001144,0.5172413793103449,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.021384678410487502,0.0,0.1202373516552155,0.5848739495798321,0.10918610185625892,0.1812455494804902,0.6233225313945084,0.4872204472843451,0.24183913703434723,0.5784247348228391,0.5911360799001248,0.68746574396534,0.7241379310344827,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.28211798443260955,0.25,0.7068498854882366,0.5815126050420167,0.5898143741075679,0.3695461774441406,0.6730468217222246,0.5798722044728435,0.04397951351481587,0.07154141277364023,0.12109862671660426,0.08741800366183133,0.3258620689655173,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
0.3485661614092585,0.75,0.4220278992296481,0.4857142857142857,0.385149928605426,0.6020958371969256,0.6868595716205002,0.5654952076677316,0.08277114820003235,0.05709772060482954,0.3302122347066167,0.0733912277391261,0.5724137931034483,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.13934862761163458,0.0,0.719758484280658,0.03865546218487395,0.34259876249405047,0.1286877239088805,0.6713596006147995,0.8178913738019169,0.028237756124089172,0.34123222748815163,0.019975031210986274,0.5095178662126381,0.38620689655172413,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.4637443670626792,0.5,0.7683739329585676,0.3563025210084034,0.7018562589243218,0.12469614377722622,0.13496534516655728,0.5463258785942492,0.07037410552329683,0.14940194087113512,0.5586766541822722,0.15145258742003537,0.653448275862069,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.07568619418271201,0.0,0.3962107016448053,0.1092436974789916,0.4897985086466762,0.4563055085976084,0.5914010436748476,0.7731629392971247,0.06865140965053883,0.19882645001128418,0.16729088639200998,0.4514348870884653,0.7206896551724138,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.23258910282671036,0.25,0.5809910472621279,0.48067226890756304,0.2666406473108044,0.35044859215925966,0.7768092030152394,0.9249201277955271,0.05144682359663101,0.017377567140600236,0.5967540574282147,0.09686991915867682,0.38275862068965516,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0.03578451454321999,0.25,0.08088694565896315,0.26554621848739496,0.0732032365540219,0.43328349156055995,0.624957672535991,0.4920127795527157,0.06524990276491827,0.3886255924170614,0.44194756554307113,0.5727291041711897,0.4241379310344827,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
0.027468250716919294,0.25,0.059754320216531334,0.055462184873949605,0.1354910360145962,0.03724228484263617,0.3463380969803712,0.7907348242811502,0.09213411213184045,0.37079665989618604,0.5599250936329587,0.3617182242297962,0.32931034482758614,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.32904547316673494,0.5,0.5401832188215699,0.10252100840336137,0.5895287958115184,0.34416829167400054,0.5680437486189513,0.6054313099041534,0.05144682359663101,0.017377567140600236,0.5967540574282147,0.09686991915867682,0.21206896551724136,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.08047931175747644,0.25,0.19446179471163855,0.27226890756302524,0.17705854355069015,0.2555011655769276,0.5321662022867786,0.7619808306709265,0.044737602957323264,0.34755134281200606,0.39513108614232206,0.25486531887410063,0.4413793103448276,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.07458009012699714,0.5,0.1090984801165938,0.5260504201680674,0.05121370775821038,0.0,0.16688253334604541,0.8274760383386581,1.0,1.0,0.0,1.0,0.6827586206896552,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.40024580090126993,1.0,0.38382261086820735,0.28907563025210087,0.4444169443122322,0.31742759588727526,0.39156058363781865,0.6725239616613419,0.07339699793138817,0.27239900699616326,0.801498127340824,0.6328533046524263,0.7913793103448277,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3804793117574764,0.5,0.6273162606704143,0.4705882352941177,0.5728891004283675,0.42727272156626506,0.7685302295016503,0.6837060702875399,0.1327542826460333,0.341683592868427,0.19912609238451937,0.12029279186747516,0.5258620689655172,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.32619827939369106,0.75,0.3936081615656881,0.21680672268907564,0.35916230366492147,0.5969037020308617,0.7861321978912913,0.6166134185303515,0.03837601924738325,0.11600090273076047,0.2328339575530587,0.32315027129566226,0.46379310344827585,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.38447357640311347,0.5,0.6340828648761192,0.426890756302521,0.4730382357607489,0.2959406286887814,0.35199223994373513,0.6437699680511182,0.24183913703434723,0.5784247348228391,0.5911360799001248,0.68746574396534,0.7931034482758621,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.3032363785333879,0.5,0.49646054549240054,0.06722689075630253,0.36711089957163257,0.202292270423036,0.4498128138935118,0.5862619808306709,0.08192787050008088,0.16000902730760536,0.644194756554307,0.26305885005189106,0.43965517241379304,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.23115526423596885,0.5,0.3743493649802207,0.48739495798319327,0.3415992384578772,0.6153341025445737,0.7729810778457574,0.6277955271565495,1.0,1.0,0.0,1.0,0.8172413793103448,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.4089512494879148,1.0,0.3926712471372059,0.26218487394957984,0.735721085197525,0.41398140698702235,0.3294227112731835,0.5047923322683706,0.07037410552329683,0.14940194087113512,0.5586766541822722,0.15145258742003537,0.27758620689655167,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0776321179844326,1.0,0.05590256089943785,0.280672268907563,0.3572584483579248,0.19706968457004287,0.6877263267386146,0.5814696485623003,0.028237756124089172,0.34123222748815163,0.019975031210986274,0.5095178662126381,0.6862068965517241,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.32259319950839815,0.5,0.5292525504892776,0.15966386554621853,0.4832460732984294,0.4123651854864389,0.6351105148999874,0.573482428115016,0.15772820987633074,0.1995034980816972,0.4912609238451935,0.4360068685594501,0.16379310344827586,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.011555277951280453,0.23529411764705882,0.09281294621608759,0.0764764196515763,0.25591442165923783,0.7731629392971247,0.03759641761865261,0.04017151884450465,0.47378277153558057,0.04393787153633677,0.5879310344827586,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.1134780827529701,0.0,0.5882781594836561,0.37647058823529417,0.5996668253212756,0.3760828807197683,0.4636227787284234,0.5702875399361023,0.0982857369042415,0.1428571428571428,0.22409488139825218,0.15021695736398444,0.7362068965517241,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.09571896763621467,0.75,0.10077035186341869,0.411764705882353,0.20780580675868635,0.18523596758087713,0.36359286295433246,0.6549520766773163,1.0,1.0,0.0,1.0,0.48793103448275865,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
